id,snapshot_date,total,source_url
8156,2005-10-31,931,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2005-10-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-06-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-06-30,690,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-06-30,225,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2021-03-31,602,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2021-03-31,218,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-06-30,790,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-06-30,927,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-06-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2014-10-31,586,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2014-10-31,722,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2014-10-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2007-03-31,1176,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2007-03-31,1330,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2007-03-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2000-09-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2000-09-30,651,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2000-09-30,235,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-02-29,535,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-02-29,766,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2004-02-29,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-04-30,505,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-04-30,982,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-04-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2011-01-31,835,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2011-01-31,861,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2011-01-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2002-12-31,270,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2002-12-31,916,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2002-12-31,3,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2008-11-30,861,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2008-11-30,993,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2008-11-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-05-31,516,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-05-31,1056,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-05-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2008-10-31,936,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2008-10-31,1083,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2008-10-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2000-08-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2000-08-31,663,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2000-08-31,245,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-02-28,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-02-28,664,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-02-28,228,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2014-11-30,549,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2014-11-30,658,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2014-11-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-07-31,776,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-07-31,981,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-07-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2012-09-30,786,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2012-09-30,1211,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2012-09-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2002-06-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2002-06-30,800,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2002-06-30,244,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2022-03-31,513,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2022&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2022-03-31,24,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2022&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2015-03-31,591,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2015-03-31,600,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2015-03-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-10-31,545,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-10-31,1134,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-10-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2008-05-31,973,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2008-05-31,1047,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2008-05-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2014-04-30,753,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2014-04-30,932,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2014-04-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-12-31,767,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-12-31,867,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-12-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2003-01-31,465,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2003-01-31,786,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2003-01-31,3,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2016-02-29,623,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2016-02-29,780,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2009-03-31,799,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2009-03-31,816,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2009-03-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2014-05-31,716,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2014-05-31,939,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2014-05-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-11-30,718,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-11-30,1224,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-11-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2002-07-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2002-07-31,882,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2002-07-31,240,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2012-08-31,765,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2012-08-31,1233,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2012-08-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2013-02-28,808,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2013-02-28,1149,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2013-02-28,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2008-04-30,1005,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2008-04-30,1048,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2008-04-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2019-04-30,778,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2019-04-30,387,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2002-02-28,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2002-02-28,925,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2002-02-28,247,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2003-08-31,527,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2003-08-31,810,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2003-08-31,3,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2013-07-31,819,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2013-07-31,1066,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2013-07-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2020-11-30,759,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2020-11-30,65,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2017-11-30,656,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2017-11-30,531,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2005-05-31,508,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2005-05-31,946,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2005-05-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2018-03-31,676,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2018-03-31,573,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2012-01-31,809,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2012-01-31,1210,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2012-01-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-12-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-12-31,849,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-12-31,247,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2005-04-30,519,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2005-04-30,905,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2005-04-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2019-05-31,812,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2019-05-31,385,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2017-10-31,658,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2017-10-31,607,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-03-31,550,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-03-31,885,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2004-03-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2013-06-30,783,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2013-06-30,1046,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2013-06-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2020-10-31,757,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2020-10-31,60,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2003-09-30,516,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2003-09-30,806,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2003-09-30,3,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2000-05-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2000-05-31,685,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2000-05-31,248,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2018-12-31,791,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2018-12-31,490,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2021-07-31,469,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2021-07-31,76,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2012-11-30,787,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2012-11-30,1192,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2012-11-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2016-07-31,610,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
