id,snapshot_date,total,total_off_site,felony,misdemeanor,convicted_or_sentenced,detained_or_awaiting_trial,technical_parole_violators,source_url,source_url_2,federal_offense
9893,2018-08-01,4,0,0,0,0,3,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/08/AbbreRptCurrent.pdf,0
10302,2018-09-01,34,4,3,0,0,26,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9054,2018-09-01,30,0,7,0,2,32,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9055,2018-09-01,250,0,22,3,11,177,27,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9057,2018-09-01,32,5,2,1,0,16,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9058,2018-09-01,2,0,0,0,1,1,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9059,2018-09-01,125,0,11,0,0,108,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9060,2018-09-01,36,0,3,0,0,21,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9062,2018-09-01,63,19,1,1,1,32,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9063,2018-09-01,268,91,8,0,1,154,11,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,88
9064,2018-09-01,101,29,9,0,4,45,11,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,27
9069,2018-09-01,27,0,5,1,0,19,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9075,2018-09-01,683,0,70,51,37,370,84,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9076,2018-09-01,49,36,4,1,1,0,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,36
9078,2018-09-01,179,25,21,0,8,73,39,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9081,2018-09-01,162,0,14,14,4,122,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9082,2018-09-01,7,0,2,0,0,8,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9084,2018-09-01,19,0,1,1,0,12,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9085,2018-09-01,22,1,2,1,0,17,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9086,2018-09-01,64,0,7,7,2,72,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9087,2018-09-01,13,0,4,1,1,17,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9088,2018-09-01,118,0,21,5,10,86,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9089,2018-09-01,133,0,18,9,11,80,15,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9090,2018-09-01,68,41,2,1,0,21,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9091,2018-09-01,21,0,2,0,0,17,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9092,2018-09-01,7,0,0,0,0,11,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9096,2018-09-01,5,0,2,0,0,3,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9097,2018-09-01,51,0,6,0,3,32,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9099,2018-09-01,43,0,2,0,3,29,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9101,2018-09-01,78,0,8,1,2,123,19,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9102,2018-09-01,10,0,0,1,0,7,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9104,2018-09-01,5,0,0,0,1,6,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9112,2018-09-01,39,0,5,0,0,32,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9113,2018-09-01,78,0,14,5,2,58,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9114,2018-09-01,14,0,8,0,0,5,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9115,2018-09-01,1208,27,81,101,61,795,87,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,27
9116,2018-09-01,121,54,0,0,1,55,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,51
9117,2018-09-01,7,3,0,0,0,4,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9118,2018-09-01,90,73,2,0,6,9,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,72
9119,2018-09-01,12,0,1,0,0,10,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9121,2018-09-01,65,0,8,2,2,42,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9123,2018-09-01,4,0,0,0,0,2,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9124,2018-09-01,540,0,104,11,37,293,49,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9129,2018-09-01,25,0,3,1,2,17,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9130,2018-09-01,15,6,0,0,0,8,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9134,2018-09-01,50,0,3,0,3,43,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9136,2018-09-01,86,52,1,0,0,26,8,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9137,2018-09-01,71,3,5,0,0,59,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9138,2018-09-01,16,0,2,0,0,14,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9139,2018-09-01,73,0,9,2,1,52,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9140,2018-09-01,63,0,11,4,1,42,13,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9141,2018-09-01,388,0,49,31,25,259,23,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9146,2018-09-01,361,38,43,11,15,213,28,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,32
9147,2018-09-01,142,24,7,9,7,81,14,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9148,2018-09-01,9,0,1,0,0,9,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9150,2018-09-01,7,0,0,0,0,7,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9152,2018-09-01,166,2,10,7,2,138,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9157,2018-09-01,259,35,6,18,3,177,19,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,5
9159,2018-09-01,8,0,1,0,1,4,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9160,2018-09-01,388,67,25,4,12,241,20,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9161,2018-09-01,1089,0,145,9,32,972,70,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9162,2018-09-01,127,0,19,4,5,81,11,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9164,2018-09-01,51,0,3,0,3,69,29,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9165,2018-09-01,172,0,0,16,14,75,12,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9166,2018-09-01,132,0,8,0,8,96,8,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9167,2018-09-01,91,0,13,4,8,57,8,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9169,2018-09-01,98,74,4,0,1,14,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9170,2018-09-01,314,47,28,22,22,153,29,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,47
9172,2018-09-01,22,0,2,2,0,15,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9173,2018-09-01,52,0,7,1,1,37,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9174,2018-09-01,127,19,9,0,0,67,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9176,2018-09-01,37,22,0,0,0,14,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9177,2018-09-01,77,0,5,3,0,51,9,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9178,2018-09-01,821,345,69,21,39,308,36,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,343
9180,2018-09-01,23,8,3,3,1,21,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9181,2018-09-01,378,92,33,6,21,186,23,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,92
9182,2018-09-01,48,0,7,0,1,37,32,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9183,2018-09-01,216,30,21,1,5,123,24,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9184,2018-09-01,11,3,1,0,0,4,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9186,2018-09-01,101,8,8,2,2,64,13,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9189,2018-09-01,45,0,3,0,1,36,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9190,2018-09-01,23,0,5,2,5,25,11,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9191,2018-09-01,41,0,3,0,1,32,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9192,2018-09-01,70,12,1,2,2,38,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9193,2018-09-01,42,0,4,0,0,31,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9195,2018-09-01,2,0,0,0,0,3,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9196,2018-09-01,57,21,4,4,0,16,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9197,2018-09-01,40,0,4,0,1,33,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9198,2018-09-01,1269,56,80,21,22,860,162,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,45
9199,2018-09-01,38,28,0,1,0,5,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9200,2018-09-01,10,0,4,0,0,24,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9202,2018-09-01,40,0,2,0,5,29,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9204,2018-09-01,8,0,0,0,0,11,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9205,2018-09-01,3,0,1,0,3,4,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9206,2018-09-01,90,7,7,0,0,66,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9207,2018-09-01,242,173,3,0,0,65,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,170
9209,2018-09-01,6,0,0,1,0,3,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9213,2018-09-01,21,14,5,0,0,1,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9214,2018-09-01,43,27,4,0,0,7,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9215,2018-09-01,57,0,6,0,1,46,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9216,2018-09-01,997,0,93,83,95,626,43,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9217,2018-09-01,44,1,3,3,2,37,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9218,2018-09-01,23,0,2,0,1,18,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9219,2018-09-01,247,0,17,24,7,166,28,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9220,2018-09-01,245,0,20,0,5,206,11,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9221,2018-09-01,7,0,1,0,0,12,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9222,2018-09-01,82,15,1,2,0,51,8,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9225,2018-09-01,7,0,0,0,0,6,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9226,2018-09-01,184,0,14,3,7,111,19,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9227,2018-09-01,134,0,3,0,4,95,27,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9228,2018-09-01,43,0,3,1,6,29,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9229,2018-09-01,433,40,19,19,22,276,39,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,40
9230,2018-09-01,28,4,1,6,0,16,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9231,2018-09-01,29,0,3,0,1,21,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9232,2018-09-01,160,0,7,3,7,126,10,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9234,2018-09-01,30,0,0,0,1,22,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9237,2018-09-01,45,0,6,3,0,27,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9238,2018-09-01,60,7,4,3,0,36,8,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,7
9239,2018-09-01,35,0,0,0,0,24,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9240,2018-09-01,25,0,1,0,0,19,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9241,2018-09-01,241,2,17,4,34,184,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,2
9242,2018-09-01,52,14,4,0,2,30,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9243,2018-09-01,106,0,11,0,6,69,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9244,2018-09-01,15,0,3,4,0,20,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9245,2018-09-01,25,10,3,0,0,8,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9246,2018-09-01,121,37,5,0,1,47,8,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9247,2018-09-01,183,0,9,3,3,130,17,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9249,2018-09-01,2,0,0,0,0,2,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9250,2018-09-01,82,58,1,0,4,18,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9251,2018-09-01,14,10,1,0,0,2,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9252,2018-09-01,40,0,2,3,0,31,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9253,2018-09-01,8,0,0,0,0,7,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9255,2018-09-01,40,1,1,1,0,34,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9256,2018-09-01,213,129,8,0,0,65,10,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,129
9257,2018-09-01,37,0,2,0,1,30,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9258,2018-09-01,1,1,0,0,0,1,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9259,2018-09-01,11,0,0,2,0,8,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9260,2018-09-01,18,0,0,0,0,18,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9266,2018-09-01,1,0,0,0,0,0,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9267,2018-09-01,87,30,13,0,4,32,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,9
9268,2018-09-01,106,17,5,2,10,68,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,16
9269,2018-09-01,433,23,94,12,6,317,49,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,18
9273,2018-09-01,7,0,0,0,6,34,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9274,2018-09-01,5,0,3,0,0,3,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9275,2018-09-01,171,19,10,5,11,117,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,19
9276,2018-09-01,41,24,1,0,1,10,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9279,2018-09-01,419,27,33,4,19,230,65,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,27
9280,2018-09-01,187,3,6,3,3,158,14,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
9281,2018-09-01,86,0,6,1,3,69,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2018/09/AbbreRptCurrent.pdf,0
