id,snapshot_date,detained_or_awaiting_trial,total,source_url,source_url_2
6878,2021-01-01,751,1004,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6881,2021-01-01,39,71,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6883,2021-01-01,1017,1622,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6884,2021-01-01,291,424,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6850,2021-01-01,813,1007,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6847,2021-01-01,1736,1959,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6851,2021-01-01,656,773,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6887,2021-01-01,290,413,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6885,2021-01-01,25,28,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6894,2021-01-01,623,755,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6898,2021-01-01,1025,1409,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
9777,2021-01-01,1617,2655,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6905,2021-01-01,195,337,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6906,2021-01-01,173,389,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6907,2021-01-01,995,1538,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6908,2021-01-01,371,634,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6909,2021-01-01,643,946,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6911,2021-01-01,282,356,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6912,2021-01-01,94,167,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6914,2021-01-01,25,33,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6917,2021-01-01,65,94,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6918,2021-01-01,196,265,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6919,2021-01-01,42,85,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-12.pdf
6830,2020-07-01,445,626,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6832,2020-07-01,77,469,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6923,2020-07-01,757,1018,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6833,2020-07-01,79,137,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6834,2020-07-01,1186,1451,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6837,2020-07-01,1090,1146,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6839,2020-07-01,634,674,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6836,2020-07-01,407,446,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6835,2020-07-01,619,690,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6840,2020-07-01,58,67,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6841,2020-07-01,323,574,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6925,2020-07-01,187,626,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6842,2020-07-01,321,427,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6844,2020-07-01,408,492,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6843,2020-07-01,48,60,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6845,2020-07-01,146,209,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
9825,2020-07-01,99,152,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6854,2020-07-01,857,1159,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6856,2020-07-01,144,174,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6857,2020-07-01,48,82,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6859,2020-07-01,25,33,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6861,2020-07-01,28,55,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6862,2020-07-01,29,41,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6863,2020-07-01,57,90,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6864,2020-07-01,139,182,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6926,2020-07-01,282,562,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6865,2020-07-01,258,372,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6867,2020-07-01,768,1007,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6866,2020-07-01,1101,1463,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6869,2020-07-01,346,516,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6871,2020-07-01,27,36,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6877,2020-07-01,227,313,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6876,2020-07-01,613,912,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6878,2020-07-01,608,877,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-06.pdf
6830,2020-09-01,477,666,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6832,2020-09-01,66,450,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6923,2020-09-01,776,1041,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6833,2020-09-01,83,144,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6834,2020-09-01,1205,1489,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6837,2020-09-01,1101,1162,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6839,2020-09-01,632,677,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6836,2020-09-01,396,436,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6835,2020-09-01,604,673,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6840,2020-09-01,48,56,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6841,2020-09-01,303,519,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6925,2020-09-01,203,648,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6842,2020-09-01,325,436,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6844,2020-09-01,395,541,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6843,2020-09-01,14,18,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6845,2020-09-01,168,215,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
9825,2020-09-01,101,154,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6854,2020-09-01,934,1228,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6856,2020-09-01,151,173,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6857,2020-09-01,47,83,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6859,2020-09-01,26,39,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6861,2020-09-01,27,46,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6862,2020-09-01,32,42,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6863,2020-09-01,52,96,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6864,2020-09-01,145,192,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6926,2020-09-01,289,556,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6865,2020-09-01,298,409,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6867,2020-09-01,774,995,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6866,2020-09-01,1117,1449,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6877,2020-09-01,238,339,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6876,2020-09-01,636,929,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6881,2020-09-01,32,56,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6883,2020-09-01,905,1473,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6884,2020-09-01,302,449,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6850,2020-09-01,680,894,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6847,2020-09-01,1459,1718,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6851,2020-09-01,642,786,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6887,2020-09-01,236,358,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6885,2020-09-01,26,32,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6888,2020-09-01,156,208,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6890,2020-09-01,166,226,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6894,2020-09-01,493,652,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6896,2020-09-01,800,1123,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6895,2020-09-01,211,256,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6898,2020-09-01,928,1212,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
9777,2020-09-01,1414,2259,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6905,2020-09-01,208,331,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6906,2020-09-01,189,395,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6907,2020-09-01,430,1097,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6908,2020-09-01,314,537,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6909,2020-09-01,466,825,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6911,2020-09-01,262,345,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6912,2020-09-01,89,129,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6915,2020-09-01,393,479,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6916,2020-09-01,330,932,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6917,2020-09-01,61,94,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6918,2020-09-01,129,179,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6919,2020-09-01,45,81,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-08.pdf
6830,2020-10-01,498,710,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6832,2020-10-01,68,465,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6923,2020-10-01,861,1114,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6833,2020-10-01,87,163,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6834,2020-10-01,1276,1537,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6837,2020-10-01,1146,1210,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6839,2020-10-01,668,715,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6836,2020-10-01,437,481,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6835,2020-10-01,701,772,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6840,2020-10-01,48,55,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6841,2020-10-01,278,515,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6925,2020-10-01,213,656,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6842,2020-10-01,332,452,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6844,2020-10-01,396,545,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6843,2020-10-01,29,35,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6845,2020-10-01,176,227,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
9825,2020-10-01,100,152,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6854,2020-10-01,1002,1297,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6856,2020-10-01,154,183,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6857,2020-10-01,46,87,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6859,2020-10-01,30,39,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6861,2020-10-01,26,45,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6862,2020-10-01,33,43,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6863,2020-10-01,58,108,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6864,2020-10-01,153,210,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6926,2020-10-01,292,575,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6865,2020-10-01,319,418,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6867,2020-10-01,658,860,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6866,2020-10-01,1155,1497,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6869,2020-10-01,357,540,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6871,2020-10-01,31,40,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6877,2020-10-01,248,353,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6876,2020-10-01,645,967,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6878,2020-10-01,668,926,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6881,2020-10-01,25,54,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2020/jails-2020-09.pdf
6830,2018-10-01,555,821,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6832,2018-10-01,78,494,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6923,2018-10-01,802,1176,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6833,2018-10-01,74,177,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6834,2018-10-01,1288,1732,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6837,2018-10-01,1073,1155,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6839,2018-10-01,635,716,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6836,2018-10-01,719,821,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6835,2018-10-01,885,1053,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6840,2018-10-01,55,67,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6841,2018-10-01,348,739,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6925,2018-10-01,178,577,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6842,2018-10-01,273,382,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6844,2018-10-01,527,753,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6843,2018-10-01,82,106,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6845,2018-10-01,113,208,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6853,2018-10-01,39,121,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6920,2018-10-01,620,3250,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
9825,2018-10-01,86,180,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6854,2018-10-01,1134,1604,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6856,2018-10-01,143,232,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6857,2018-10-01,40,72,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6859,2018-10-01,54,60,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6860,2018-10-01,34,45,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6861,2018-10-01,22,44,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6863,2018-10-01,93,152,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6864,2018-10-01,165,275,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6926,2018-10-01,336,656,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6865,2018-10-01,302,461,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6869,2018-10-01,330,508,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6870,2018-10-01,158,272,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6877,2018-10-01,321,448,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6876,2018-10-01,845,1440,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6878,2018-10-01,657,1044,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6881,2018-10-01,38,70,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6883,2018-10-01,798,1479,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6884,2018-10-01,315,490,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6850,2018-10-01,950,1272,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6847,2018-10-01,1878,2283,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
6851,2018-10-01,517,694,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2018/jails-2018-09.pdf
